sensor_measurement_11,sensor_measurement_4,sensor_measurement_12,sensor_measurement_7,sensor_measurement_15,sensor_measurement_21,sensor_measurement_20,sensor_measurement_2,sensor_measurement_17,sensor_measurement_3,sensor_measurement_8,sensor_measurement_13,sensor_measurement_14,sensor_measurement_9,sensor_measurement_10,sensor_measurement_1,sensor_measurement_19,sensor_measurement_18,sensor_measurement_6,label,dataset_source
47.41,1415.0,522.12,553.96,8.4617,23.4095,38.86,642.29,393,1592.89,2388.11,2388.04,8153.17,9067.68,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1405.93,521.87,554.02,8.438,23.3537,39.0,642.76,393,1587.23,2388.01,2388.04,8144.73,9074.46,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1401.34,521.92,553.66,8.4213,23.2509,38.96,642.48,395,1583.91,2388.06,2388.04,8148.75,9072.19,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1404.74,521.3,553.46,8.4561,23.3419,38.96,642.3,393,1589.61,2388.04,2388.06,8147.32,9071.29,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1403.17,521.71,553.79,8.4214,23.2451,38.97,642.44,392,1588.62,2388.09,2388.07,8141.94,9070.42,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1405.59,521.97,553.68,8.4538,23.2677,38.86,642.88,393,1587.63,2388.08,2388.04,8148.8,9062.7,1.3,518.67,100.0,2388,21.61,normal,train
47.27,1408.8,521.81,553.73,8.4317,23.2458,39.0,642.12,393,1587.0,2388.06,2388.03,8150.01,9076.13,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1407.45,521.95,554.02,8.4413,23.3433,39.02,642.2,393,1592.83,2388.05,2388.02,8144.47,9068.22,1.3,518.67,100.0,2388,21.61,normal,train
47.64,1416.62,522.26,554.24,8.4535,23.3432,38.67,642.17,393,1585.91,2388.09,2388.08,8148.64,9072.74,1.3,518.67,100.0,2388,21.61,normal,train
47.56,1410.41,521.35,553.87,8.4294,23.3671,38.89,642.44,393,1594.92,2388.06,2388.04,8151.31,9074.77,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1413.34,521.42,553.68,8.4141,23.3462,39.16,642.3,395,1581.71,2388.06,2388.1,8145.76,9074.82,1.3,518.67,100.0,2388,21.61,normal,train
47.34,1408.63,521.74,553.88,8.4178,23.3804,39.01,642.48,393,1586.57,2388.05,2388.11,8152.62,9067.5,1.3,518.67,100.0,2388,21.61,normal,train
47.3,1408.71,521.61,553.31,8.4383,23.3879,38.74,643.11,393,1585.7,2388.06,2388.04,8152.91,9070.34,1.3,518.67,100.0,2388,21.61,normal,train
47.67,1401.69,521.65,554.11,8.4419,23.2703,38.9,642.65,393,1583.62,2388.11,2388.08,8150.26,9072.18,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1406.7,521.35,553.21,8.4295,23.2428,38.78,642.23,393,1591.62,2388.03,2388.05,8154.1,9068.51,1.3,518.67,100.0,2388,21.61,normal,train
47.63,1405.6,522.64,554.35,8.4133,23.3726,38.93,642.73,390,1591.4,2388.07,2388.02,8153.92,9078.0,1.3,518.67,100.0,2388,21.61,normal,train
47.26,1410.37,521.78,553.16,8.4452,23.3247,38.87,642.52,393,1585.68,2388.08,2388.05,8148.34,9067.29,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1405.96,521.78,553.5,8.4461,23.3403,38.73,642.58,393,1589.16,2388.13,2388.13,8143.23,9067.28,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1406.01,521.78,553.69,8.445,23.3599,38.76,642.92,393,1595.4,2388.06,2388.1,8153.61,9081.88,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1414.03,521.48,552.99,8.4491,23.2075,38.87,643.01,393,1587.73,2388.07,2388.08,8149.05,9076.38,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1397.74,521.19,553.78,8.4332,23.2779,38.72,642.49,391,1586.42,2388.07,2388.03,8148.94,9067.96,1.3,518.67,100.0,2388,21.61,normal,train
47.66,1412.11,521.59,553.42,8.4237,23.1631,38.62,642.68,394,1595.55,2388.08,2388.13,8151.3,9077.87,1.3,518.67,100.0,2388,21.61,normal,train
47.48,1415.24,521.06,553.17,8.428,23.2682,38.91,642.28,393,1597.97,2388.13,2388.04,8148.21,9072.06,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1410.93,521.66,553.6,8.4442,23.3785,38.81,642.84,394,1591.36,2388.06,2388.07,8149.93,9071.16,1.3,518.67,100.0,2388,21.61,normal,train
47.49,1411.27,521.47,553.2,8.3954,23.3998,38.66,642.67,391,1588.09,2388.09,2388.09,8157.58,9076.86,1.3,518.67,100.0,2388,21.61,normal,train
47.7,1400.94,521.34,553.07,8.4465,23.3864,38.7,643.0,393,1591.3,2388.04,2388.1,8151.75,9072.62,1.3,518.67,100.0,2388,21.61,normal,train
47.45,1405.0,522.0,553.18,8.4947,23.2174,39.0,642.74,393,1591.0,2388.06,2388.05,8144.06,9068.39,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1412.01,521.47,553.78,8.47,23.2754,38.77,642.36,394,1588.42,2388.08,2388.12,8147.04,9074.8,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1408.38,521.48,553.55,8.4141,23.2421,38.94,642.8,394,1587.9,2388.07,2388.08,8151.06,9063.63,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1410.52,521.5,552.82,8.4391,23.2958,38.92,642.8,392,1593.35,2388.07,2388.05,8147.77,9075.35,1.3,518.67,100.0,2388,21.61,normal,train
47.31,1411.6,521.22,553.19,8.4299,23.2048,38.88,642.51,393,1598.98,2388.1,2388.08,8152.73,9068.83,1.3,518.67,100.0,2388,21.61,normal,train
47.61,1404.86,521.51,553.48,8.4591,23.3153,38.89,642.78,394,1592.49,2388.04,2388.05,8154.66,9072.38,1.3,518.67,100.0,2388,21.61,normal,train
47.7,1403.32,521.22,553.17,8.4367,23.2934,38.76,642.48,393,1590.97,2388.08,2388.07,8146.38,9076.96,1.3,518.67,100.0,2388,21.61,normal,train
47.7,1411.99,521.34,553.52,8.4262,23.2253,38.84,642.86,393,1592.09,2388.08,2388.11,8151.22,9069.43,1.3,518.67,100.0,2388,21.61,normal,train
47.67,1412.29,521.14,553.51,8.4576,23.2395,38.8,642.9,394,1595.07,2388.13,2388.1,8147.71,9070.92,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1412.55,521.13,553.24,8.4633,23.1979,38.63,642.8,393,1591.28,2388.07,2388.08,8151.59,9077.06,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1415.28,521.61,553.74,8.4669,23.257,38.96,642.69,394,1587.13,2388.1,2388.07,8152.4,9068.88,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1411.57,520.54,553.03,8.4436,23.2104,38.7,642.46,394,1591.4,2388.12,2388.07,8155.78,9076.52,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1410.83,521.58,552.67,8.436,23.3127,38.69,642.86,393,1591.21,2388.06,2388.05,8150.92,9071.04,1.3,518.67,100.0,2388,21.61,normal,train
47.81,1409.17,521.3,553.42,8.4052,23.2723,38.75,642.13,394,1588.41,2388.13,2388.06,8145.04,9067.94,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1405.47,521.59,552.63,8.4198,23.2208,38.86,642.53,395,1596.68,2388.07,2388.13,8151.29,9076.56,1.3,518.67,100.0,2388,21.61,normal,train
47.66,1412.3,521.07,552.33,8.4353,23.2506,38.8,642.42,395,1590.85,2388.06,2388.09,8151.7,9072.35,1.3,518.67,100.0,2388,21.61,normal,train
47.64,1414.59,520.89,553.03,8.5004,23.2805,38.67,642.89,394,1592.59,2388.12,2388.07,8150.56,9069.95,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1411.61,521.09,553.37,8.4694,23.2351,38.77,642.72,395,1596.21,2388.06,2388.1,8158.37,9070.76,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1407.03,521.46,552.71,8.4257,23.2046,38.63,642.67,395,1593.2,2388.15,2388.13,8140.93,9074.19,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1406.95,521.57,553.53,8.4145,23.3473,38.72,642.5,395,1595.0,2388.16,2388.11,8150.49,9069.99,1.3,518.67,100.0,2388,21.61,normal,train
47.71,1415.32,520.7,553.4,8.4652,23.317,38.85,642.33,394,1595.56,2388.1,2388.09,8142.49,9079.46,1.3,518.67,100.0,2388,21.61,normal,train
47.44,1410.91,521.37,553.07,8.4671,23.1116,38.85,642.44,393,1596.61,2388.08,2388.11,8158.87,9073.47,1.3,518.67,100.0,2388,21.61,normal,train
47.55,1417.06,521.1,553.13,8.4857,23.3375,38.72,642.91,393,1598.4,2388.06,2388.11,8148.87,9072.36,1.3,518.67,100.0,2388,21.61,normal,train
47.66,1411.74,521.47,552.47,8.4414,23.288,38.89,642.88,393,1596.16,2388.1,2388.07,8151.4,9079.01,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1417.15,521.02,552.96,8.5011,23.3043,38.65,642.8,394,1597.85,2388.14,2388.14,8150.38,9080.23,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1415.44,521.62,552.95,8.4619,23.2074,38.79,642.78,393,1590.98,2388.11,2388.1,8147.95,9076.54,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1403.14,520.93,553.47,8.4322,23.2442,38.8,643.48,395,1586.96,2388.1,2388.16,8149.08,9077.9,1.3,518.67,100.0,2388,21.61,normal,train
47.81,1413.89,521.11,552.98,8.4815,23.3537,38.88,642.98,395,1593.97,2388.1,2388.08,8151.96,9075.3,1.3,518.67,100.0,2388,21.61,normal,train
47.65,1407.37,520.94,553.58,8.4694,23.2286,38.92,642.81,395,1590.43,2388.13,2388.09,8142.49,9074.26,1.3,518.67,100.0,2388,21.61,normal,train
47.72,1418.83,520.96,552.4,8.4664,23.3284,38.65,642.67,396,1595.73,2388.13,2388.09,8152.83,9074.58,1.3,518.67,100.0,2388,21.61,normal,train
47.76,1418.31,521.08,553.14,8.461,23.2624,38.77,643.04,394,1595.21,2388.11,2388.17,8147.82,9077.56,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1419.64,521.24,553.14,8.4667,23.2027,38.49,642.97,394,1593.87,2388.08,2388.14,8146.19,9070.89,1.3,518.67,100.0,2388,21.61,normal,train
47.84,1411.21,521.24,552.58,8.4574,23.2246,38.73,642.93,395,1594.26,2388.08,2388.09,8151.5,9081.14,1.3,518.67,100.0,2388,21.61,normal,train
47.96,1414.91,521.05,553.05,8.4807,23.1737,38.56,642.51,395,1599.51,2388.12,2388.11,8147.45,9068.6,1.3,518.67,100.0,2388,21.61,normal,train
47.74,1415.25,521.44,553.41,8.4723,23.2265,38.66,642.87,395,1586.43,2388.14,2388.13,8147.08,9070.02,1.3,518.67,100.0,2388,21.61,normal,train
47.94,1417.42,521.17,552.95,8.4582,23.2131,38.66,642.23,394,1594.07,2388.1,2388.07,8149.44,9079.45,1.3,518.67,100.0,2388,21.61,normal,train
47.78,1418.23,520.7,553.47,8.4858,23.2425,38.6,642.94,396,1592.54,2388.14,2388.15,8147.65,9070.43,1.3,518.67,100.0,2388,21.61,normal,train
47.71,1418.59,521.18,552.24,8.4958,23.1888,38.65,643.26,396,1600.79,2388.18,2388.13,8143.68,9070.89,1.3,518.67,100.0,2388,21.61,normal,train
47.76,1418.41,521.2,552.67,8.4701,23.0657,38.61,642.93,395,1583.14,2388.16,2388.07,8151.08,9076.18,1.3,518.67,100.0,2388,21.61,normal,train
47.83,1417.93,520.96,552.44,8.4666,23.182,38.66,642.92,395,1593.78,2388.16,2388.13,8145.68,9067.62,1.3,518.67,100.0,2388,21.61,normal,train
47.75,1416.42,520.9,553.2,8.4495,23.1952,38.72,642.89,395,1596.6,2388.14,2388.16,8145.22,9073.62,1.3,518.67,100.0,2388,21.61,normal,train
47.76,1416.66,521.51,552.35,8.4509,23.2386,38.72,643.21,397,1590.76,2388.18,2388.16,8149.06,9074.2,1.3,518.67,100.0,2388,21.61,normal,train
47.89,1416.17,521.0,552.45,8.485,23.2318,38.53,643.44,395,1593.45,2388.12,2388.14,8147.71,9078.43,1.3,518.67,100.0,2388,21.61,normal,train
47.95,1411.45,520.98,553.06,8.4877,23.1761,38.88,642.46,395,1592.69,2388.14,2388.1,8150.38,9079.03,1.3,518.67,100.0,2388,21.61,normal,train
47.79,1423.7,521.02,552.49,8.4729,23.2119,38.38,643.34,395,1599.27,2388.17,2388.17,8151.27,9073.05,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1404.63,520.3,552.11,8.4919,23.1872,38.67,643.1,395,1601.64,2388.16,2388.15,8147.47,9072.91,1.3,518.67,100.0,2388,21.61,normal,train
47.77,1417.37,520.7,552.49,8.4716,23.1233,38.57,642.85,395,1594.71,2388.16,2388.17,8150.57,9076.72,1.3,518.67,100.0,2388,21.61,normal,train
47.98,1416.6,520.73,551.9,8.4869,23.2282,38.7,643.3,395,1600.96,2388.17,2388.17,8150.49,9080.86,1.3,518.67,100.0,2388,21.61,normal,train
47.69,1423.21,520.44,552.01,8.4711,23.275,38.77,643.59,393,1592.29,2388.1,2388.14,8152.24,9068.85,1.3,518.67,100.0,2388,21.61,normal,train
47.76,1418.82,520.43,552.58,8.5182,23.0911,38.69,643.53,395,1593.53,2388.16,2388.17,8147.05,9073.5,1.3,518.67,100.0,2388,21.61,failure,train
47.86,1418.61,520.55,551.88,8.4526,23.1294,38.53,643.66,395,1594.24,2388.12,2388.12,8150.09,9077.31,1.3,518.67,100.0,2388,21.61,failure,train
47.8,1415.67,520.54,553.04,8.477,23.1564,38.7,643.03,395,1597.7,2388.19,2388.17,8150.61,9065.62,1.3,518.67,100.0,2388,21.61,failure,train
47.92,1412.12,520.45,552.42,8.4756,23.0741,38.58,643.48,396,1596.72,2388.21,2388.19,8152.96,9076.22,1.3,518.67,100.0,2388,21.61,failure,train
47.88,1420.78,519.43,551.64,8.5079,23.2648,38.62,642.87,394,1597.06,2388.11,2388.16,8149.41,9072.86,1.3,518.67,100.0,2388,21.61,failure,train
47.83,1424.95,520.55,552.84,8.46,23.1713,38.61,643.51,396,1601.02,2388.16,2388.22,8151.88,9080.03,1.3,518.67,100.0,2388,21.61,failure,train
47.84,1419.33,520.6,552.44,8.4973,23.1397,38.68,643.06,395,1594.95,2388.15,2388.19,8148.45,9075.23,1.3,518.67,100.0,2388,21.61,failure,train
47.91,1417.66,520.92,552.6,8.4736,23.1665,38.6,643.14,395,1595.7,2388.16,2388.18,8151.16,9079.14,1.3,518.67,100.0,2388,21.61,failure,train
48.03,1414.51,520.6,551.59,8.5253,23.1135,38.47,643.45,392,1596.98,2388.16,2388.15,8141.06,9076.52,1.3,518.67,100.0,2388,21.61,failure,train
47.89,1419.91,520.49,552.25,8.4559,23.1676,38.46,643.21,395,1593.11,2388.19,2388.12,8151.87,9076.16,1.3,518.67,100.0,2388,21.61,failure,train
47.94,1427.17,519.61,552.56,8.4994,23.2434,38.68,643.13,396,1597.49,2388.21,2388.17,8154.95,9073.46,1.3,518.67,100.0,2388,21.61,failure,train
47.95,1432.67,520.18,551.48,8.4763,23.071,38.64,643.32,395,1597.45,2388.22,2388.18,8141.72,9067.35,1.3,518.67,100.0,2388,21.61,failure,train
47.95,1431.51,520.26,552.52,8.5086,23.1039,38.46,643.14,396,1603.37,2388.18,2388.24,8151.52,9075.25,1.3,518.67,100.0,2388,21.61,failure,train
47.82,1420.94,520.3,551.63,8.4831,23.1649,38.52,643.45,394,1598.75,2388.18,2388.23,8149.19,9069.47,1.3,518.67,100.0,2388,21.61,failure,train
48.05,1417.37,520.17,551.88,8.517,22.9398,38.51,643.5,396,1607.7,2388.16,2388.16,8145.69,9070.96,1.3,518.67,100.0,2388,21.61,failure,train
47.94,1428.04,520.26,551.49,8.5106,23.1399,38.55,643.11,397,1601.18,2388.19,2388.17,8150.13,9075.06,1.3,518.67,100.0,2388,21.61,failure,train
47.92,1426.25,519.86,551.82,8.5085,23.1415,38.6,644.0,396,1596.94,2388.2,2388.16,8150.09,9080.51,1.3,518.67,100.0,2388,21.61,failure,train
48.16,1433.13,519.97,552.23,8.4742,23.0662,38.58,643.41,395,1596.23,2388.22,2388.2,8148.66,9075.19,1.3,518.67,100.0,2388,21.61,failure,train
48.13,1424.71,520.15,551.26,8.5149,23.1767,38.62,643.47,396,1600.74,2388.23,2388.21,8154.58,9084.92,1.3,518.67,100.0,2388,21.61,failure,train
47.9,1427.14,519.58,552.06,8.5117,23.0795,38.38,643.87,397,1591.09,2388.18,2388.24,8149.12,9080.02,1.3,518.67,100.0,2388,21.61,failure,train
48.02,1422.5,520.01,552.73,8.4859,23.073,38.51,643.13,396,1598.89,2388.21,2388.23,8145.07,9082.19,1.3,518.67,100.0,2388,21.61,failure,train
48.07,1421.79,519.54,551.2,8.4925,23.1371,38.7,643.94,397,1598.33,2388.21,2388.22,8144.56,9071.1,1.3,518.67,100.0,2388,21.61,failure,train
48.03,1427.83,520.21,551.43,8.5101,23.0912,38.5,643.83,396,1601.42,2388.25,2388.23,8147.78,9081.49,1.3,518.67,100.0,2388,21.61,failure,train
48.3,1436.55,519.47,551.21,8.5229,23.1259,38.45,643.91,396,1601.87,2388.24,2388.22,8148.12,9074.07,1.3,518.67,100.0,2388,21.61,failure,train
48.26,1421.13,519.5,551.61,8.5007,23.0652,38.52,643.53,397,1596.44,2388.2,2388.23,8150.7,9070.56,1.3,518.67,100.0,2388,21.61,failure,train
47.98,1423.7,519.48,551.12,8.5627,23.0196,38.63,643.56,398,1590.69,2388.25,2388.27,8141.83,9075.33,1.3,518.67,100.0,2388,21.61,failure,train
48.15,1422.76,519.88,551.17,8.5001,23.0458,38.55,643.45,395,1606.52,2388.21,2388.2,8146.81,9076.94,1.3,518.67,100.0,2388,21.61,failure,train
47.96,1428.37,520.21,551.31,8.5104,23.126,38.53,643.35,395,1597.88,2388.22,2388.23,8139.94,9074.79,1.3,518.67,100.0,2388,21.61,failure,train
48.35,1421.92,519.65,551.28,8.5367,23.0286,38.4,644.27,396,1602.83,2388.24,2388.23,8149.6,9077.77,1.3,518.67,100.0,2388,21.61,failure,train
48.05,1425.91,519.06,551.59,8.5369,22.9854,38.5,643.56,396,1598.95,2388.27,2388.23,8149.55,9075.18,1.3,518.67,100.0,2388,21.61,failure,train
47.97,1435.04,519.1,551.97,8.5162,23.0596,38.46,644.15,396,1599.33,2388.19,2388.24,8145.75,9075.94,1.3,518.67,100.0,2388,21.61,failure,train
47.3,1409.75,521.23,552.31,8.4808,23.3468,38.9,643.18,393,1585.17,2388.12,2388.13,8123.47,9048.66,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1410.81,521.82,552.74,8.4209,23.2926,38.9,642.92,392,1585.97,2388.11,2388.13,8120.18,9040.66,1.3,518.67,100.0,2388,21.61,normal,train
47.51,1403.29,521.52,552.79,8.4497,23.1812,38.88,642.74,393,1591.11,2388.11,2388.12,8122.29,9045.01,1.3,518.67,100.0,2388,21.61,normal,train
47.68,1406.11,521.25,552.13,8.4405,23.2371,38.86,642.76,393,1592.22,2388.14,2388.12,8123.8,9049.45,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1409.34,521.5,553.61,8.4029,23.2975,38.88,643.13,392,1596.11,2388.13,2388.15,8118.15,9043.0,1.3,518.67,100.0,2388,21.61,normal,train
47.55,1418.06,521.07,552.32,8.4505,23.2799,38.86,642.55,394,1596.3,2388.13,2388.14,8126.65,9045.24,1.3,518.67,100.0,2388,21.61,normal,train
47.28,1404.52,521.14,553.54,8.4438,23.3545,38.71,642.86,392,1586.88,2388.11,2388.13,8121.9,9042.79,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1407.11,521.9,552.97,8.4281,23.2232,38.71,642.75,394,1589.06,2388.17,2388.21,8120.31,9040.27,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1413.87,521.17,552.61,8.4758,23.2721,38.94,643.01,392,1594.26,2388.1,2388.15,8115.49,9037.14,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1406.7,521.1,553.56,8.4599,23.2683,38.76,642.57,395,1583.85,2388.12,2388.14,8128.5,9040.35,1.3,518.67,100.0,2388,21.61,normal,train
47.69,1419.87,521.0,554.04,8.4549,23.2842,38.81,642.3,392,1589.55,2388.2,2388.14,8125.93,9040.86,1.3,518.67,100.0,2388,21.61,normal,train
47.65,1406.39,521.18,553.47,8.4522,23.2671,39.04,643.02,394,1587.92,2388.1,2388.11,8121.97,9042.47,1.3,518.67,100.0,2388,21.61,normal,train
47.35,1407.31,521.36,553.57,8.4268,23.357,38.67,642.46,395,1588.36,2388.1,2388.1,8118.26,9042.18,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1413.77,521.1,553.13,8.4481,23.3671,38.82,642.44,394,1588.9,2388.14,2388.15,8126.84,9048.68,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1411.97,521.48,553.06,8.4934,23.3259,38.6,642.61,390,1596.78,2388.15,2388.16,8126.2,9043.81,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1410.4,522.08,553.15,8.4631,23.2899,38.78,641.82,392,1592.93,2388.06,2388.17,8120.23,9039.37,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1403.1,521.25,553.48,8.4208,23.2522,38.82,642.61,392,1592.06,2388.16,2388.12,8127.19,9038.3,1.3,518.67,100.0,2388,21.61,normal,train
47.71,1409.63,521.19,552.95,8.4579,23.2242,38.98,642.2,393,1593.38,2388.17,2388.1,8115.54,9042.87,1.3,518.67,100.0,2388,21.61,normal,train
47.61,1406.79,521.0,553.75,8.4433,23.2057,38.88,642.32,392,1590.23,2388.1,2388.07,8123.53,9037.76,1.3,518.67,100.0,2388,21.61,normal,train
47.41,1405.38,521.75,553.09,8.4265,23.2556,38.89,643.33,395,1590.41,2388.13,2388.11,8120.73,9045.77,1.3,518.67,100.0,2388,21.61,normal,train
47.51,1400.16,520.86,553.73,8.4506,23.3172,38.84,642.74,392,1586.57,2388.17,2388.14,8124.54,9041.03,1.3,518.67,100.0,2388,21.61,normal,train
47.6,1412.59,521.51,553.2,8.4327,23.2675,38.91,642.68,394,1589.24,2388.17,2388.11,8125.91,9050.28,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1415.98,521.28,553.14,8.4517,23.1853,38.87,643.08,392,1585.98,2388.18,2388.08,8120.95,9035.26,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1406.58,521.63,552.85,8.4348,23.3129,38.9,642.92,391,1584.01,2388.14,2388.11,8124.29,9048.23,1.3,518.67,100.0,2388,21.61,normal,train
47.73,1410.56,521.75,553.29,8.4432,23.2746,38.78,642.85,393,1585.05,2388.13,2388.09,8125.6,9043.13,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1405.69,521.88,553.07,8.4056,23.2902,38.88,642.23,394,1589.95,2388.07,2388.16,8122.28,9045.98,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1413.37,520.65,553.4,8.4211,23.2324,38.69,642.83,393,1590.91,2388.17,2388.2,8117.73,9043.12,1.3,518.67,100.0,2388,21.61,normal,train
47.43,1411.85,520.94,553.68,8.4334,23.2601,38.79,642.14,393,1584.76,2388.1,2388.1,8127.55,9045.72,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1407.7,521.34,553.01,8.4479,23.3099,38.92,642.89,392,1592.03,2388.16,2388.15,8126.46,9044.98,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1400.07,521.26,552.45,8.4222,23.3215,38.81,643.08,393,1588.55,2388.08,2388.14,8121.13,9044.89,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1410.45,521.59,553.64,8.4893,23.3203,38.8,642.63,393,1584.36,2388.09,2388.12,8120.89,9044.91,1.3,518.67,100.0,2388,21.61,normal,train
47.42,1413.85,521.58,552.92,8.4686,23.2709,38.73,642.87,394,1594.16,2388.13,2388.17,8125.78,9049.25,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1416.52,521.03,552.9,8.4675,23.3081,38.92,642.11,394,1588.7,2388.14,2388.14,8124.0,9044.51,1.3,518.67,100.0,2388,21.61,normal,train
47.67,1406.27,520.91,552.76,8.4364,23.2625,38.85,642.38,395,1594.25,2388.14,2388.14,8123.04,9036.91,1.3,518.67,100.0,2388,21.61,normal,train
47.64,1411.73,521.09,553.56,8.471,23.2182,38.67,642.79,393,1591.81,2388.11,2388.1,8123.98,9036.35,1.3,518.67,100.0,2388,21.61,normal,train
47.5,1414.51,521.37,553.27,8.4597,23.2801,38.71,643.05,393,1588.74,2388.08,2388.11,8123.2,9044.03,1.3,518.67,100.0,2388,21.61,normal,train
47.65,1409.9,521.28,553.36,8.4143,23.2904,38.83,642.86,394,1593.86,2388.14,2388.11,8124.45,9034.65,1.3,518.67,100.0,2388,21.61,normal,train
47.29,1403.91,521.18,552.94,8.4479,23.2445,38.85,642.91,393,1592.65,2388.11,2388.15,8128.73,9049.72,1.3,518.67,100.0,2388,21.61,normal,train
47.55,1409.08,522.13,553.02,8.4429,23.2915,38.82,642.67,394,1594.9,2388.16,2388.13,8123.46,9045.83,1.3,518.67,100.0,2388,21.61,normal,train
47.59,1409.73,521.64,553.2,8.414,23.2884,38.91,642.33,394,1587.05,2388.14,2388.16,8124.43,9050.57,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1415.03,521.33,552.39,8.4514,23.2971,38.82,643.64,392,1586.4,2388.15,2388.17,8124.75,9040.69,1.3,518.67,100.0,2388,21.61,normal,train
47.57,1413.96,521.01,553.39,8.4001,23.2418,38.82,642.45,393,1596.61,2388.15,2388.11,8125.15,9042.79,1.3,518.67,100.0,2388,21.61,normal,train
47.53,1404.92,520.99,553.1,8.4519,23.2719,38.8,642.12,393,1589.67,2388.1,2388.13,8129.09,9045.67,1.3,518.67,100.0,2388,21.61,normal,train
47.47,1412.23,521.38,553.81,8.4808,23.2559,38.81,642.83,393,1594.48,2388.13,2388.17,8123.59,9043.58,1.3,518.67,100.0,2388,21.61,normal,train
47.38,1406.87,520.97,553.18,8.3967,23.2896,38.81,642.7,391,1594.39,2388.1,2388.07,8126.59,9050.41,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1407.98,521.52,553.09,8.4308,23.274,38.76,642.66,393,1582.06,2388.11,2388.2,8121.42,9036.96,1.3,518.67,100.0,2388,21.61,normal,train
47.49,1409.66,521.09,552.66,8.4617,23.2846,38.83,643.19,395,1597.18,2388.14,2388.14,8121.72,9044.83,1.3,518.67,100.0,2388,21.61,normal,train
47.62,1410.66,521.2,553.5,8.4126,23.3099,38.66,643.16,393,1592.35,2388.15,2388.07,8121.14,9044.91,1.3,518.67,100.0,2388,21.61,normal,train
47.81,1408.45,521.69,553.69,8.4282,23.2095,38.78,642.47,394,1597.28,2388.16,2388.11,8131.45,9038.38,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1418.47,520.84,553.05,8.4453,23.2612,38.71,642.46,393,1596.48,2388.17,2388.2,8129.67,9046.6,1.3,518.67,100.0,2388,21.61,normal,train
47.66,1408.48,521.17,552.96,8.4715,23.2719,38.86,642.3,395,1596.71,2388.18,2388.2,8119.14,9048.73,1.3,518.67,100.0,2388,21.61,normal,train
47.58,1411.15,521.03,553.42,8.4327,23.2967,38.87,642.91,394,1591.23,2388.19,2388.15,8121.41,9046.61,1.3,518.67,100.0,2388,21.61,normal,train
47.54,1408.73,521.1,553.37,8.4654,23.2592,38.77,642.44,392,1591.28,2388.12,2388.2,8124.44,9046.52,1.3,518.67,100.0,2388,21.61,normal,train
47.79,1408.64,521.49,553.38,8.4623,23.2773,38.78,642.8,394,1586.86,2388.14,2388.1,8122.24,9041.94,1.3,518.67,100.0,2388,21.61,normal,train
